onset	duration	trial_type	response	response_time	stim_group	stim_id	trial_id	run_id	stim_type
2.015	3	0.0	n/a	n/a	n/a	160	136	6	n/a
8.015	3	rep1	little unpleasant	1.041	8	183	137	6	encoding
20.013	3	rep1	little unpleasant	1.114	8	181	138	6	encoding
32.012	3	rep1	little pleasant	1.075	8	187	139	6	encoding
44.011	3	rep1	little unpleasant	1.037	8	185	140	6	encoding
56.010	3	rep1	little unpleasant	1.214	8	182	141	6	encoding
68.009	3	rep1	little unpleasant	0.975	8	184	142	6	encoding
80.008	3	rep1	little pleasant	1.168	8	186	143	6	encoding
92.007	3	rep1	little unpleasant	1.145	8	188	144	6	encoding
104.005	3	0.0	n/a	n/a	n/a	400	145	6	n/a
110.004	3	rep2	little unpleasant	0.731	8	182	146	6	encoding
122.020	3	rep2	little unpleasant	1.020	8	186	147	6	encoding
134.019	3	rep2	little unpleasant	1.157	8	188	148	6	encoding
146.018	3	rep2	little unpleasant	1.166	8	181	149	6	encoding
158.017	3	rep2	little unpleasant	0.991	8	185	150	6	encoding
170.015	3	rep2	little unpleasant	1.200	8	187	151	6	encoding
182.014	3	rep2	little unpleasant	0.939	8	184	152	6	encoding
194.013	3	rep2	little unpleasant	0.739	8	183	153	6	encoding
206.012	3	0.0	n/a	n/a	n/a	410	154	6	n/a
212.011	3	rep3	little unpleasant	0.709	8	188	155	6	encoding
224.010	3	rep3	little unpleasant	1.158	8	182	156	6	encoding
236.009	3	rep3	little unpleasant	0.647	8	181	157	6	encoding
248.008	3	rep3	little unpleasant	0.729	8	183	158	6	encoding
260.006	3	rep3	little unpleasant	0.682	8	184	159	6	encoding
272.005	3	rep3	little unpleasant	0.803	8	187	160	6	encoding
284.005	3	rep3	little pleasant	1.459	8	186	161	6	encoding
296.020	3	rep3	little unpleasant	0.868	8	185	162	6	encoding
